id,name,district,region,ig_address,game_x,game_y,real_life,real_lat,real_lng,tags,ingame_photo,reallife_photo
L1312,Bridge,,Vice Beach,"Bridge, Vice Beach",1213.5678017936586,2824.0159728521858,"Haulover Inlet Bridge, Collins Ave, Miami, FL 33154, USA",25.9000751,-80.1246105,transportation unconfirmed,,
L1313,Bridge,,Vice Beach,"Bridge, Vice Beach",1055.7537822842037,2442.884612957923,"Indian Creek Bridge, Northwest 63rd Street, Indian Creek, FL 33154, USA",25.8779087,-80.1304569,transportation,landmarks/Vice_Beach/L1313_Bridge_ingame.jpg,landmarks/Vice_Beach/L1313_Bridge_reallife.jpg
L1314,Leonida Marine Center,,Leonida,"Leonida Marine Center, Leonida",,,,,,,landmarks/Leonida/L1314_Leonida_Marine_Center_ingame.jpg,
L1315,Marbles,,Key Lento,"Marbles, Key Lento",-2018.0704007627992,-5337.661614326852,"106501 Overseas Hwy, Key Largo, FL 33037, USA",25.1724826,-80.37373529999999,,landmarks/Key_Lento/L1315_Marbles_ingame.jpg,
L1316,Bridge,,Mariana County,"Bridge, Mariana County",-1483.353604948486,-4528.225458779277,"Card Sound Bridge, Card Sound Rd, Key Largo, FL 33037, USA",25.2873056,-80.3685,transportation unconfirmed,landmarks/Mariana_County/L1316_Bridge_ingame.jpg,
L1317,Haitian-American Cultural Center,La Perle,Vice City,"Haitian-American Cultural Center, La Perle, Vice City",,,"Little Haiti Cultural Complex, 212 NE 59th Terrace, Miami, FL 33137, USA",25.830386,-80.1913205,,landmarks/Vice_City/L1317_Haitian-American_Cultural_Center_ingame.jpg,
L1318,La Perle Caribbean Market,La Perle,Vice City,"La Perle Caribbean Market, La Perle, Vice City",,,"Caribbean Marketplace, 5925 NE 2nd Ave, Miami, FL 33137, USA",25.8303692,-80.1917539,,landmarks/Vice_City/L1318_La_Perle_Caribbean_Market_ingame.jpg,
L1319,?,,Vice-Dale County,"?, Vice-Dale County",-3778.98,712.94,"Krome North Service Processing Center, 18201 SW 12th St, Miami, FL 33194, USA",25.7542507,-80.4891056,government l1 point-of-interest unconfirmed,landmarks/Vice-Dale_County/L1319_unnamed_ingame.jpg,
L1320,Liquor Store,Crosstown,Vice City,"Liquor Store, Miramar Dr, Crosstown, Vice City",-658.8710000000001,1209.716,,,,l1,landmarks/Vice_City/L1320_Liquor_Store_ingame.jpg,
L1321,?,,Vice Beach,"?, Vice Beach",1859.00060415864,1566.2212306544807,"Continental, 2360 Collins Ave, Miami Beach, FL 33139, USA",25.8000089,-80.1281906,,landmarks/Vice_Beach/L1321_unnamed_ingame.jpg,landmarks/Vice_Beach/L1321_unnamed_reallife.jpg
L1322,Lake,Leaf Links,Vice Beach,"Lake, Leaf Links, Vice Beach",708.9457331014489,2554.7637416599273,"VVH7+VXG Indian Creek, Florida, USA",25.8796875,-80.13504689999999,natural,,
L1323,?,,Vice Beach,"?, Vice Beach",1404.5013786549919,2103.289550194981,,,,,landmarks/Vice_Beach/L1323_unnamed_ingame.jpg,
L1324,?,,Vice Beach,"?, Vice Beach",1300.5820000000003,2272.2920000000004,"9881 E Bay Harbor Dr, Bay Harbor Islands, FL 33154, USA",25.8896172,-80.13024759999999,,landmarks/Vice_Beach/L1324_unnamed_ingame.jpg,landmarks/Vice_Beach/L1324_unnamed_reallife.jpg
L1325,?,,Vice Beach,"?, Vice Beach",1366.011,2226.427,"Bay Harbor Club, 1155 103rd St, Miami Beach, FL 33154, USA",25.8939747,-80.13284449999999,dexter,landmarks/Vice_Beach/L1325_unnamed_ingame.jpg,landmarks/Vice_Beach/L1325_unnamed_reallife.jpg
L1326,?,,Port Gellhorn,"?, Port Gellhorn",-6394.462176958272,3486.059474518259,,,,,,
L1327,?,,Port Gellhorn,"?, Port Gellhorn",-6368.4879052879105,3491.245222173522,,,,,,
L1328,Boat Ramp,,Ambrosia,"Boat Ramp, Ambrosia",-2554.736170837871,5068.8316734715145,"Q36J+H2 Clewiston, Florida, USA",26.7614375,-80.9199375,transportation unconfirmed,,landmarks/Ambrosia/L1328_Boat_Ramp_reallife.jpg
L1329,?,Crosstown,Vice City,"?, NE 4th Ave, Crosstown, Vice City",-645.9809999999998,1351.2775,"1718 NW 2nd Ct, Miami, FL 33136, USA",25.791972,-80.1995584,l2 residential,landmarks/Vice_City/L1329_unnamed_ingame.jpg,landmarks/Vice_City/L1329_unnamed_reallife.jpg
L1330,?,La Perle,Vice City,"?, La Perle, Vice City",-707.7019999999998,1551.8139999999999,,,,l1,landmarks/Vice_City/L1330_unnamed_ingame.jpg,
L1331,?,La Perle,Vice City,"?, La Perle, Vice City",-724.2269999999999,1576.0335,,,,l1,landmarks/Vice_City/L1331_unnamed_ingame.jpg,
L1332,?,,Mariana County,"?, Mariana County",-4440.679,-6935.8099999999995,,,,,,
L1333,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1393.0075,-161.18500000000003,"Jet Skis in Miami, 300 Alton Rd, Miami Beach, FL 33139, USA",25.7707576,-80.14057749999999,,landmarks/Vice_Beach/L1333_unnamed_ingame.jpg,landmarks/Vice_Beach/L1333_unnamed_reallife.jpg
L1334,?,,Ambrosia,"?, Ambrosia",-2808.263534150604,4390.879248041768,,,,,landmarks/Ambrosia/L1334_unnamed_ingame.jpg,
L1335,?,,Ambrosia,"?, Ambrosia",-2838.8965325940953,4318.110132516322,,,,,landmarks/Ambrosia/L1335_unnamed_ingame.jpg,
L1336,Bridge,,Ambrosia,"Bridge, Ambrosia",-2464.833498846666,3855.041881388428,,,,transportation,landmarks/Ambrosia/L1336_Bridge_ingame.jpg,
L1337,Intersection,,Key Lento,"Intersection, Key Lento",-2295.6009999999997,-5552.5779999999995,"5JCF+97X Key Largo, Florida, USA",25.1709875,-80.3767656,,landmarks/Key_Lento/L1337_Intersection_ingame.jpg,landmarks/Key_Lento/L1337_Intersection_reallife.jpg
L1338,Baseball Field?,,Ambrosia,"Baseball Field?, Ambrosia",-3308.461736438223,4172.0877811812015,,,,leisure,landmarks/Ambrosia/L1338_Baseball_Field_ingame.jpg,
L1339,Star Island Bridge,,Vice-Dale County,"Star Island Bridge, Vice-Dale County",694.5039999999999,181.49,,,,transportation,landmarks/Vice-Dale_County/L1339_Star_Island_Bridge_ingame.jpg,
L1340,"""Maple Syrup Hill""",,Lummox County,"""Maple Syrup Hill"", Lummox County",-5297.9545,6315.894,,,,l1 natural,landmarks/Lummox_County/L1340_Maple_Syrup_Hill_ingame.jpg,
L1341,Canyon,,Kelly County,"Canyon, Kelly County",-4990.304380046947,5126.742352324285,,,,natural,landmarks/Kelly_County/L1341_Canyon_ingame.jpg,
L1342,?,,Hamlet,"?, Hamlet",-2993.0964414707573,-2633.580757620879,,,,l4,landmarks/Hamlet/L1342_unnamed_ingame.jpg,
L1343,?,,Hamlet,"?, Hamlet",-2943.892590981222,-2640.341928273749,,,,l4,landmarks/Hamlet/L1343_unnamed_ingame.jpg,
L1344,Prison Building,,Hamlet,"Prison Building, Hamlet",-2957.0232780819815,-2808.186700438225,"3R7C+F9X Raiford, Florida, USA",30.0637375,-82.1790156,closed government l4,landmarks/Hamlet/L1344_Prison_Building_ingame.jpg,
L1345,Prison Building,,Hamlet,"Prison Building, Hamlet",-2929.437360735609,-2826.09741831803,"3R7C+CF8 Raiford, Florida, USA",30.0635375,-82.1787969,closed government l4,landmarks/Hamlet/L1345_Prison_Building_ingame.jpg,
L1346,Prison Building,,Hamlet,"Prison Building, Hamlet",-2834.1276318289247,-2758.3154508803395,"3R7F+92P Raiford, Florida, USA",30.0634625,-82.1774219,closed government l4,landmarks/Hamlet/L1346_Prison_Building_ingame.jpg,
L1347,Prison Building,,Hamlet,"Prison Building, Hamlet",-2879.208129443637,-2839.2710168971334,,,,closed government l4,landmarks/Hamlet/L1347_Prison_Building_ingame.jpg,
L1348,?,,Peregrine Bay,"?, Peregrine Bay",-1638.6153490726815,-3769.4942962329155,"CMP9+M96 Homestead, Florida, USA",25.4366625,-80.33160939999999,utilities,landmarks/Peregrine_Bay/L1348_unnamed_ingame.jpg,
L1349,?,Downtown,Vice City,"?, Downtown, Vice City",-740.7754999999999,-439.29999999999995,"200 SE 2nd Ave, Miami, FL 33131, USA",25.77226,-80.190676,,landmarks/Vice_City/L1349_unnamed_ingame.jpg,landmarks/Vice_City/L1349_unnamed_reallife.jpg
L1350,River,,Kelly County,"River, Kelly County",-4128.7755455115885,4864.749760006291,"Caloosahatchee Canal, Florida, USA",26.79678688410498,-81.2516820073147,natural unconfirmed,,
L1351,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1524.0405,1275.947,"1100 Lincoln Rd, Miami Beach, FL 33139, USA",25.7902592,-80.1401527,,landmarks/Vice_Beach/L1351_unnamed_ingame.jpg,landmarks/Vice_Beach/L1351_unnamed_reallife.jpg
L1352,?,,Key Lento,"?, Key Lento",-2233.487,-5576.95,,,,,landmarks/Key_Lento/L1352_unnamed_ingame.jpg,
L1353,Banner Hotel & Spa,,Vice City,"Banner Hotel & Spa, Vice City",-1693.8999999999999,-814.0615,"Sheraton Miami Airport Hotel & Executive Meeting Center, 3900 NW 21st St, Miami, FL 33142, USA",25.7944715,-80.2597229,hotel,landmarks/Vice_City/L1353_Banner_Hotel_Spa_ingame.jpg,landmarks/Vice_City/L1353_Banner_Hotel_Spa_reallife.jpg
L1354,Parking Garage,Crosstown,Vice City,"Parking Garage, Crosstown, Vice City",-843.329,793.636,"401-499 NW 3rd Ave, Miami, FL 33128, USA",25.7780306,-80.19921769999999,,landmarks/Vice_City/L1354_Parking_Garage_ingame.jpg,
L1355,?,,Port Gellhorn,"?, Port Gellhorn",-6410.153,2992.427,"3218 East, Business 98, Panama City, FL 32401, USA",30.156764,-85.625211,restaurant,,
L1356,River,,Leonida,"River, Leonida",-2685.67077457492,5488.077720094585,"Kissimmee River, Florida, USA",27.27100032185906,-80.99802694197072,natural,,
L1357,Fuzzard Drain Canal,,Vice-Dale County,"Fuzzard Drain Canal, Vice-Dale County",-2053.263801040581,-2650.3380159942712,,,,,,
L1358,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1671.4810594988678,433.4752742345654,,,,,,
L1359,?,,Port Gellhorn,"?, Port Gellhorn",-6490.26,3086.24,,,,,,
L1360,?,,Catalan Key,"?, Catalan Key",-265.9949968479723,-2220.4329299903493,,,,residential,landmarks/Catalan_Key/L1360_unnamed_ingame.jpg,
L1361,?,,Catalan Key,"?, Catalan Key",-279.906396069513,-2194.6986068364913,,,,residential,landmarks/Catalan_Key/L1361_unnamed_ingame.jpg,
L1362,Lighthouse,,Catalan Key,"Lighthouse, Catalan Key",-398.41236097670935,-2851.195090672717,"Cape Florida Light, 1200 Crandon Blvd, Key Biscayne, FL 33149, USA",25.6665986,-80.1559585,landmark,landmarks/Catalan_Key/L1362_Lighthouse_ingame.jpg,landmarks/Catalan_Key/L1362_Lighthouse_reallife.jpg
L1363,?,,Catalan Key,"?, Catalan Key",-424.4468556395186,-2829.754417717377,"Lighthouse Keepers Cottage, Cape Florida Park Blvd, Key Biscayne, FL 33149, USA",25.6664274,-80.1563456,unconfirmed,,
L1364,?,La Perle,Vice City,"?, La Perle, Vice City",-753.1469999999999,1510.2295,,,,,,
L1365,?,La Perle,Vice City,"?, La Perle, Vice City",-766.0619999999999,1526.118,,,,,,
L1366,Parking Lot,Ocean Beach,Vice Beach,"Parking Lot, Ocean Beach, Vice Beach",2047.167,1497.493,"QVWF+J62 Miami Beach, Florida, USA",25.7965125,-80.1269844,,,
L1367,?,Downtown,Vice City,"?, Downtown, Vice City",-281.89869341890613,-546.9620199807828,"Blue Water Cafe, 100 Chopin Plaza, Miami, FL 33131, USA",25.7720596,-80.1850958,unconfirmed,landmarks/Vice_City/L1367_unnamed_ingame.jpg,
L1368,?,Salton,Vice City,"?, Westbrook Dr, Salton, Vice City",-1371.2230765673344,-208.7853941430971,,,,l1,landmarks/Vice_City/L1368_unnamed_ingame.jpg,
L1369,?,Little Cuba,Vice City,"?, Little Cuba, Vice City",-1157.6414455804188,-93.10224340644601,"1779 W Flagler St, Miami, FL 33135, USA",25.7729622,-80.2245938,l1 unconfirmed,landmarks/Vice_City/L1369_unnamed_ingame.jpg,landmarks/Vice_City/L1369_unnamed_reallife.jpg
L1370,?,,Key Lento,"?, Key Lento",-2801.7815,-6323.7029999999995,"90170 Overseas Hwy, Tavernier, FL 33070, USA",24.9974882,-80.53811069999999,,,
L1371,?,Little Cuba,Vice City,"?, Little Cuba, Vice City",-1256.2290901944566,-100.28740090869033,"José Martí Park, 351 SW 4th Ave, Miami, FL 33130, USA",25.771168,-80.20057609999999,l1 unconfirmed,landmarks/Vice_City/L1371_unnamed_ingame.jpg,landmarks/Vice_City/L1371_unnamed_reallife.jpg
L1372,?,,Port Gellhorn,"?, Port Gellhorn",-6554.263135976484,3645.753087316293,"2108 US-27, Lake Placid, FL 33852, USA",27.2395671,-81.3341437,,,landmarks/Port_Gellhorn/L1372_unnamed_reallife.jpg
L1373,P?,SW 4th St,Vice Beach,"P?, SW 4th St, Vice Beach",1433.448,1822.6440000000002,"765 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",25.8140627,-80.1323421,,landmarks/Vice_Beach/L1373_P_ingame.jpg,landmarks/Vice_Beach/L1373_P_reallife.jpg
L1374,?,SW 4th St,Vice Beach,"?, SW 4th St, Vice Beach",1456.213,1808.826,"757 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",25.8141027,-80.1321071,,landmarks/Vice_Beach/L1374_unnamed_ingame.jpg,landmarks/Vice_Beach/L1374_unnamed_reallife.jpg
L1375,?,,Vice City,"?, Vice City",-251.314234674334,2213.999311713242,,,,,landmarks/Vice_City/L1375_unnamed_ingame.jpg,
L1376,Abandoned Hovercraft,,Leonida,"Abandoned Hovercraft, Leonida",,,"991 Bunker Ave, Green Cove Springs, FL 32043, USA",29.9769525,-81.65834219999999,events,,landmarks/Leonida/L1376_Abandoned_Hovercraft_reallife.jpg
L1377,Piano,,Vice-Dale County,"Piano, Vice-Dale County",110.91239974646783,1561.739267115815,"VR9Q+WMJ Miami Shores, Florida, USA",25.8698375,-80.16085939999999,events unconfirmed,,landmarks/Vice-Dale_County/L1377_Piano_reallife.jpg
L1378,?,Stockyard,Vice City,"?, Stockyard, Vice City",-270.9605,1888.151,"2750 NW 3rd Ave, Miami, FL 33127, USA",25.8023878,-80.2017158,,landmarks/Vice_City/L1378_unnamed_ingame.jpg,landmarks/Vice_City/L1378_unnamed_reallife.jpg
L1379,Bohemia,Stockyard,Vice City,"Bohemia, Stockyard, Vice City",-370.62661147965525,1735.781777933967,"2562 NW 2nd Ave, Miami, FL 33127, USA",25.8013086,-80.19931919999999,,landmarks/Vice_City/L1379_Bohemia_ingame.jpg,landmarks/Vice_City/L1379_Bohemia_reallife.jpg
L1380,?,,Mariana County,"?, Mariana County",-4763.991211269949,-7142.836824450301,,,,unconfirmed,landmarks/Mariana_County/L1380_unnamed_ingame.jpg,landmarks/Mariana_County/L1380_unnamed_reallife.jpg
L1381,Chip's Body Shop,,Key Lento,"Chip's Body Shop, Key Lento",-2975.6215,-6461.464,,,,,landmarks/Key_Lento/L1381_Chips_Body_Shop_ingame.jpg,
L1382,Peewees,Southside,Vice City,"Peewees, Southside, Vice City",-1650.181,-2379.027,,,,l4 restaurant,landmarks/Vice_City/L1382_Peewees_ingame.jpg,
L1383,Gellhorn Roadhouse,,Port Gellhorn,"Gellhorn Roadhouse, Port Gellhorn",-6273.999276075784,3908.185586699399,,,,,landmarks/Port_Gellhorn/L1383_Gellhorn_Roadhouse_ingame.jpg,
L1384,Hog Star?,,Ambrosia,"Hog Star?, Ambrosia",,,,,,,landmarks/Ambrosia/L1384_Hog_Star_ingame.jpg,
L1385,Prison Building,,Hamlet,"Prison Building, Hamlet",-2881.2765401490724,-2893.255179338523,"3R7C+5C7 Raiford, Florida, USA",30.0629125,-82.1789531,closed government l4,,
L1386,?,,Hamlet,"?, Hamlet",-2634.5822257645264,-3063.30672321879,,,,,landmarks/Hamlet/L1386_unnamed_ingame.jpg,
L1387,?,,Hamlet,"?, Hamlet",-2688.393547379192,-3060.8905086258833,,,,,landmarks/Hamlet/L1387_unnamed_ingame.jpg,
L1388,?,,Hamlet,"?, Hamlet",-2445.304402372107,-2899.640660704049,,,,,landmarks/Hamlet/L1388_unnamed_ingame.jpg,
L1389,?,,Vice Beach,"?, Vice Beach",1508.9373112320116,2157.3415985744537,"1108 Kane Concourse, Bay Harbor Islands, FL 33154, USA",25.8863414,-80.1315695,,landmarks/Vice_Beach/L1389_unnamed_ingame.jpg,landmarks/Vice_Beach/L1389_unnamed_reallife.jpg
L1390,?,Crosstown,Vice City,"?, Crosstown, Vice City",-600.3415,1220.1225,,,,l4,landmarks/Vice_City/L1390_unnamed_ingame.jpg,
L1391,Airfield,,Ambrosia,"Airfield, Ambrosia",-4237.628195937482,4070.883829261347,"Airglades Airport, 1090 Airglades Blvd, Clewiston, FL 33440, USA",26.7363419,-81.048048,transportation unconfirmed,,
L1392,Malibu Club,,Vice Beach,"Malibu Club, Vice Beach",,,,,,events leisure,,
L1393,Kington Hotel,,Leonida,"Kington Hotel, Leonida",,,,,,events hotel,,
L1394,Devil's Tramping Ground,,Leonida,"Devil's Tramping Ground, Leonida",,,"Devils Tramping Ground Rd, North Carolina, USA",35.5904135,-79.4915911,events,,
L1395,Island Camp,,Leonida,"Island Camp, Leonida",,,,,,events,,
L1396,Memorial in Woods,,Leonida,"Memorial in Woods, Leonida",,,,,,events,,
L1397,Driving Death Memorial,,Leonida,"Driving Death Memorial, Leonida",,,,,,events,,
L1398,?,,Key Lento,"?, Key Lento",-2994.8225,-6465.965,,,,,landmarks/Key_Lento/L1398_unnamed_ingame.jpg,
L1399,Water Tower,,Leonida,"Water Tower, Leonida",,,"GW6P+RWF Boynton Beach, Florida, USA",26.5120625,-80.0627031,unconfirmed utilities,landmarks/Leonida/L1399_Water_Tower_ingame.jpg,
L1400,?,,Ambrosia,"?, Ambrosia",-2404.6208375822875,5012.07464872511,"Monkey Box, FL, USA",26.9331132,-81.0559,unconfirmed,landmarks/Ambrosia/L1400_unnamed_ingame.jpg,landmarks/Ambrosia/L1400_unnamed_reallife.jpg
L1401,?,,Vice City,"?, Vice City",31.768210284657926,2129.7330232337936,"3250 NE 1st Ave, Miami, FL 33137, USA",25.8075239,-80.19327210000002,l1 residential unconfirmed,landmarks/Vice_City/L1401_unnamed_ingame.jpg,landmarks/Vice_City/L1401_unnamed_reallife.jpg
L1402,?,La Perle,Vice City,"?, La Perle, Vice City",-762.6139999999998,1453.024,,,,,,
L1403,?,La Perle,Vice City,"?, La Perle, Vice City",-778.3639999999998,1470.524,,,,,,
L1404,?,La Perle,Vice City,"?, La Perle, Vice City",-791.6119999999999,1485.524,,,,,,
L1405,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1220.516,1052.62,"1325 SW 1st St, Miami, FL 33135, USA",25.7727007,-80.21699029999999,,,
L1406,Bridge,,Leonida,"Bridge, Leonida",-2842.070537590228,5687.2422980123165,,,,transportation,landmarks/Leonida/L1406_Bridge_ingame.jpg,
L1407,"""Escher Bridge""",,Leonida,"""Escher Bridge"", Leonida",-2730.3671480360235,5624.279790010033,,,,transportation,,
L1408,Bridge,,Mariana County,"Bridge, Mariana County",-4185.227336082811,-3284.9776897212237,,,,transportation,landmarks/Mariana_County/L1408_Bridge_ingame.jpg,
L1409,Bridge,,Watson Bay,"Bridge, Watson Bay",-4540.157322912439,-3186.4366537166206,"Cedar Key Bridge, SW 154 Ave, Cedar Key, FL 32625, USA",29.1657981,-83.0274019,transportation unconfirmed,landmarks/Watson_Bay/L1409_Bridge_ingame.jpg,landmarks/Watson_Bay/L1409_Bridge_reallife.jpg
L1410,?,,Port Gellhorn,"?, Port Gellhorn",-5992.019959384204,2933.037300769743,,,,,,
L1411,?,,Leonida,"?, Leonida",,,Bermuda Triangle,25,-71,events,,
L1412,Bus Stop,Washington Beach,Vice Beach,"Bus Stop, Washington Beach, Vice Beach",1866.205,1626.453,"Collins Av & 24 St, Miami Beach, FL 33139, USA",25.8001078,-80.12729209999999,#bus transportation,landmarks/Vice_Beach/L1412_Bus_Stop_ingame.jpg,
L1413,Bus Stop,Ocean Beach,Vice Beach,"Bus Stop, Ocean Beach, Vice Beach",1858.116,1437.534,"Collins Av & 21 St, Miami Beach, FL 33139, USA",25.7963757,-80.1288172,#bus l1 transportation,landmarks/Vice_Beach/L1413_Bus_Stop_ingame.jpg,
L1414,Bus Stop,,Vice Beach,"Bus Stop, Vice Beach",1869.155,1551.5425,,,,#bus transportation,landmarks/Vice_Beach/L1414_Bus_Stop_ingame.jpg,
L1415,Bus Stop,Ocean Beach,Vice Beach,"Bus Stop, Ocean Beach, Vice Beach",1732.0059999999999,383.3539999999999,,,,#bus transportation,landmarks/Vice_Beach/L1415_Bus_Stop_ingame.jpg,
L1416,Bus Stop,Downtown,Vice City,"Bus Stop, Downtown, Vice City",-406.62787887344723,522.4655573665457,"Biscayne Blvd & NE 6 St, Miami, FL 33130, USA",25.7800497,-80.1888563,#bus transportation,landmarks/Vice_City/L1416_Bus_Stop_ingame.jpg,
L1417,Bus Stop,Rockridge,Vice City,"Bus Stop, Rockridge, Vice City",-1325.8740000000003,748.155,,,,#bus l1 transportation,landmarks/Vice_City/L1417_Bus_Stop_ingame.jpg,
L1418,Bus Stop,Rockridge,Vice City,"Bus Stop, Rockridge, Vice City",-1361.125,703.155,,,,#bus l1 transportation,landmarks/Vice_City/L1418_Bus_Stop_ingame.jpg,
L1419,Bus Stop,Stockyard,Vice City,"Bus Stop, Stockyard, Vice City",-357.8760000000001,1784.578,,,,#bus transportation,landmarks/Vice_City/L1419_Bus_Stop_ingame.jpg,
L1420,?,,Key Lento,"?, Key Lento",-2125.573639801883,-5558.588668873315,,,,,landmarks/Key_Lento/L1420_unnamed_ingame.jpg,
L1421,Brian's Marina Workshop,,Key Lento,"Brian's Marina Workshop, Key Lento",-2557.2200000000003,-5896.0795,"103950 Overseas Hwy, Key Largo, FL 33037, USA",25.1428825,-80.3987203,,landmarks/Key_Lento/L1421_Brians_Marina_Workshop_ingame.jpg,landmarks/Key_Lento/L1421_Brians_Marina_Workshop_reallife.jpg
L1422,?,,Key Lento,"?, Key Lento",-2275.5748991412092,-5715.152191749747,,,,,landmarks/Key_Lento/L1422_unnamed_ingame.jpg,
L1423,?,,Key Lento,"?, Key Lento",-2109.4579146001975,-5573.7848245074165,,,,,landmarks/Key_Lento/L1423_unnamed_ingame.jpg,
L1424,?,,Key Lento,"?, Key Lento",-2141.0938719904834,-5626.194872022182,,,,,landmarks/Key_Lento/L1424_unnamed_ingame.jpg,
L1425,?,La Perle,Vice City,"?, La Perle, Vice City",-1092.917,1205.5895,,,,,landmarks/Vice_City/L1425_unnamed_ingame.jpg,
L1426,?,,Mariana County,"?, Mariana County",-5205.616,-7316.455,,,,,landmarks/Mariana_County/L1426_unnamed_ingame.jpg,
L1427,Boat Ramp,,Mariana County,"Boat Ramp, Mariana County",-4904.518913907493,-7184.393218388174,"33767 Jimmy Buffett Mem Hwy, Big Pine Key, FL 33043, USA",24.6494279,-81.31671229999999,,,
L1428,?,,Kelly County,"?, Kelly County",-4720,1240,,,,l1 point-of-interest,landmarks/Kelly_County/L1428_unnamed_ingame.jpg,
L1429,Gellhorn Roadhouse Sign,,Port Gellhorn,"Gellhorn Roadhouse Sign, Port Gellhorn",-6288.013,3921.8919999999994,,,,landmark,landmarks/Port_Gellhorn/L1429_Gellhorn_Roadhouse_Sign_ingame.jpg,
L1430,?,,Port Gellhorn,"?, Port Gellhorn",-6472.362,2942.6855000000005,,,,l1 residential,landmarks/Port_Gellhorn/L1430_unnamed_ingame.jpg,
